id,position,goal,steps,moves,distance,mate,forcing,nonforcing,winning,threat_ignored,threat_at_line_end,quiet,blocks,decisive_steps,root_pieces
5e9b029ebc42,10090048082b4203:2001a2112401868,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
8e641a3d8bf5,1141129403c:10900298014b101,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
4f7a6f3f073a,3800150103438:80001002a003c903,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
e14b470b6a60,90010c04d7008:8010c04900108055,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
a3139c1ab33d,100c1044400a4908:80818449057,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
210580c3161d,8010804a001489c:a0015884b103,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
8b2ff1d6d656,2841010009cc09:1010028452011a6,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
4f504c7d4a05,1008031031203031:20110090219430c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a5754d80a2c3,984402401b041:10099048452c,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
bdf7a10e19f2,2084119008850e:8001102005331031,win,4,7,7,mate in 4,2,2,1,1,0,0,1,3,28
81e052685b81,1520000459544:40000005520a4a0b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
f6927f005439,1000c82241169:8200920110098214,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,26
d33ed9511a1e,9005010429941:4001090919009a,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,26
7a20ce131cf3,108910870149:10046004898b6,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
a048e5d12362,99101218080c1:900000089409350c,win,8,15,29,mate in 15,2,6,0,0,0,6,5,3,27
6d53a43910ad,1018070015408250:101802195d09,win,4,7,9,mate in 5,2,2,1,1,0,0,0,4,28
57235b8ae6f2,90400648d5408:400508d9000a085,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
02e5b8fde456,1008000484984589:10911851049014,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
91f7ee12e334,201008858410ac:108801a410288501,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
9592b7298234,60916208543:4090000804932ac,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,28
f046921f9df9,980098010b128:8000003041a94491,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
20c51465b98a,930480c189840:411b0412439,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
6bc33ec9c88f,90801121a1918:1002110a09018283,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
2d57d45169cd,1001a06189448:8840180030a93,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
01883dc85a2b,1001a06989448:8860180030a93,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,28
c26284e889a6,403880b14c1:9108814c0880a,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
d651730a1d4e,a10cb5504:304c1040400cb,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,26
f0e0ba2e501e,a10cb5524:304c1040400db,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
af4a65f59144,110485049b020:1008c001800041d9,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
7d4bf6f2058b,b00888002c8a1:34ca9141a,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
3d33d3486c70,186008481a40a:84080089020812c5,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
dafa0477f3d2,1302080289846:20800132412229,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
6639bf3e519b,910485104d101:100400050049245e,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
e5ddbd0f8eea,1008020294491c01:800190490202824a,win,3,5,7,mate in 4,1,2,1,1,0,0,1,2,28
3f1adb41eef9,60000a80329032:1002907010480849,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
a278d4ccb431,1021a1280cc18:20a0001801b1283,win,5,9,9,mate in 5,3,2,1,1,0,0,1,4,28
4457c7bc2527,1985322238:18050010099d03,win,4,7,7,mate in 4,0,4,1,1,0,2,3,1,28
10582acac80e,38200800292321:30a350905a,win,7,13,15,mate in 8,0,7,1,1,0,5,4,3,27
8f50ed4fcacc,1009000a94011c84:80009405000ea00b,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
517ab4b2b113,2072001703540:10000021602ca33,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a4d34d0eba33,20820083019146:90001121102a0229,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
b4f9da4a411e,1104990451402:900480040408815d,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
f27cea3596bb,b80089001c0c4:80004043404a140b,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,27
03f2e7127a7e,2080041040a5542:20ad241820d,win,5,9,13,mate in 7,1,4,1,0,0,3,3,2,27
552d5a112a1c,114407440805c:408001801d7501,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
6dda9f6bb968,100982591013:9209820011008348,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
cc8d8d0682b1,2090004900510c3:209026a862c,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
671fb0e6094b,29400140384a4:8420002280ac100b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
2ce361ae3add,2002020709141a:205210022c321,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
bd4b0c6b9580,4098000912918a0:2005290480c509,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
efd384feb4c4,c0201109140d3:1000c020cb62c,win,3,5,7,mate in 4,2,1,0,0,1,0,0,3,28
7f15dca31ab1,92000190cc01d:30001809a0013902,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
43dd762b8fb8,1840140009109e:10011009d094c001,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
4580b8f82daf,1882111089085:8000018088a50928,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
7f8661f3370d,9304880035809:100040037848a042,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
2da8a0de1042,120802002201409e:30091018b301,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
18c467640c56,1400081a310a7:100091235000c118,win,9,17,29,mate in 15,1,8,1,0,0,7,6,3,28
244938c62e52,20408010e049d:d010784019102,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
2f9871b13370,500900288001c019:8020d00150281a20,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
7dec219d34a2,9a0040a8c53:800089a113ac,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
039334b4ae9e,1009020e8021100b:2009001120e8234,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
8966e787d2e2,100004d887138:80489b0018c81,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
23a87961670e,41802158a090a0:8020484080494849,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
e7e8edef0043,41000906b50a2:100080040404ac5d,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
09b73d56eb08,41900090095130:900000490160a449,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
5b5e35ef457d,108042002218b31:8020810895081448,win,7,13,31,mate in 16,1,6,0,0,1,5,5,2,28
dd427df9b729,20c089658a:20a08024209065,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
813e3d461088,b210101028123:100000aa0093c8c,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
ff225fb1f5ee,9009000114ac0029:94a880019494,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
d4412576d875,1006080791234:2882090204814b,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
09bb0bfd2d25,100081c491924:100015010100c4c9,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
40f333296985,21d000c4201038:100000291819cc01,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
2b72c0aca24b,22c00089a088201:100012240024582c,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
53ce39cafeef,20080888841c98:1800102014298025,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
614bfe4afe23,a0c1b9413:1003180111000b68,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
b8a4f8aa7f90,8182008009d811:8000008903902788,win,4,7,9,mate in 5,0,4,1,0,0,3,3,1,27
debedeb11f77,4412500a08905:40010000c50554a8,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
4e018d525e12,a1010c00c5034:1000400e1032a00b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
3a75195b9ce0,c0028b0091031:2020140434a50c,win,7,13,27,mate in 14,3,4,1,0,0,3,4,3,27
7822b2f13955,22001922891a8:8a28832e03,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
23f152977227,19800492058302:8000001b011a101d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
346447944988,590010042c059:9000004490151a06,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
18fcc279ddee,1008016901409118:8101900090390061,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
370dddbb92e3,102806281230c:30001090108d091,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
9688876449ac,210c604820c818:8400011045114e1,win,5,9,9,mate in 5,1,4,1,0,0,3,1,4,28
dbb4e051f6d5,20101100a07838:101100a098198081,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
ee9f1b7274b0,900d100c81011003:28003100e813c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
1d7ce0f61e61,910102049b412:49143040ed,win,8,15,31,mate in 16,1,7,0,0,0,7,6,2,28
b630188d5456,1080882020b0489:5080d805b02,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
7374337f4237,10a040a189891:80010099105430c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
2b1b6b147178,1008010c91600229:9240020d91c4,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
429e7db5d0cc,348b42b2:10080004bd4d,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
5416b63e8936,1019108084890109:100811911109490,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
a628c87e956b,2a1801090291028:2a10290e291,win,8,15,27,mate in 14,0,8,1,0,0,7,4,4,28
ce8e6236babd,1028080dd3018:80008015320082c5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
5eb173d257ca,1ad01052081009:9000000a8013c292,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
5a7364d08977,96040408ce048:40400009b0411885,win,5,9,9,mate in 5,3,2,1,1,0,0,1,4,28
f7f931c3c4ed,3100298c09012:100080c1000309c5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
8ff3075b4a7f,11088100802ea108:8020102a11005036,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
d9f07918b124,40480c0a2512a:c050d8cc5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
f8c1f3c817db,20092020804290c2:900930292029,win,11,21,35,mate in 18,2,9,1,0,0,8,2,9,26
9a565fe238e1,18008920193082:1081301018808819,win,7,13,17,mate in 9,1,6,1,1,0,4,5,2,27
807c66ff33bc,452200224011c8:4d810da205,win,7,13,29,mate in 15,2,5,1,1,0,3,3,4,27
4edaf1f93e69,60002024aa245:4d9005188a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
b49f6b150ea7,50101102093128:1008024810708251,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
156793312275,110200a68284d:3000204130035222,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,28
ab14c8aced39,101181149210a:10800412012d851,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
819cbe0d3ab2,100801014106c203:1100c1009194c,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,26
3f9dae8c819e,28500a100b4101:1010121c120902a,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
d1bc3fa20b8f,1812901309022:803800108009011d,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
691dbdde53f0,2080a88009ac01:8080040105a051a8,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
e9ea2aacaf21,8090000d2019241:884908484d08,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
6394eae110aa,3843680e1:184002041741e,win,4,7,7,mate in 4,0,4,1,1,0,2,1,3,27
d14077e1c9af,2901091306018:80100022220293a2,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
4d3cf5481510,209c00150098028:8000020882207a07,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
1b87fd3dfd6c,1080812099e14:840894018c00010b,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
0de23b981577,1001095102b09:801090010009d430,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
893462187a02,290784159:1008506840029022,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
6e6e303f6159,108a22970a1:8001a2a101808308,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
e498de0938d7,94242922e:8008c20080096441,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,26
afee54b3250f,100094242922e:8008c20090096441,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
f94e30281076,9104002300b341:9154914498,win,9,17,35,mate in 18,2,7,1,0,0,6,4,5,28
6f604b206174,1e2218000e0a8:c000000862291a05,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
fb7b85fd23f8,900403500b114:1900594469,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
d18c7fbc38cb,5800402012b2c:80000009900c9493,win,8,15,31,mate in 16,2,6,0,0,0,6,4,4,27
90a31be937c8,1009810298088003:8000180901035908,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
a065a0ffcde3,140221828c902:9009c00310a9,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
571262f8dac8,9204481413904:80009009300c8059,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a85b185faf33,100980403089108c:800030898040a143,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
71d5d437b5c1,28802c081ca04:80000081080630ab,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
5b3c2227024b,1008006190284a11:180808c1b0e8,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
6cd57ea69cff,100c040940047809:58041c098426,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
00b61371b254,c2000b018d01a:8000c00c40072885,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
5083e73453a6,9002000e39099:20004b90180962,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
74c5e72d4e41,10402659338:c804981182045,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,28
399384e60942,110809401cc5:18000c40140ac10a,win,8,15,19,mate in 10,1,7,0,0,1,6,6,2,27
97cffbad572a,aa00e60a5:ce0044801980a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
1a5920f073c9,28004c244110ac:402420002cec41,win,4,7,7,mate in 4,0,4,1,1,0,2,1,3,28
d6dc0fd374ab,108180009220e202:80001281008b10a9,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
1fb2257c91b0,200030422cd282:100050001011247d,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
56103881dc7b,2090e0104400b8:8080000080ab9047,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
e6e3e6950e99,100b0000441ac122:140b90011c19,win,7,13,31,mate in 16,2,5,1,0,0,4,4,3,28
40847d8eef6a,1046030602c0a:40020010403d261,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
cba0f635a091,c80a7023c:480a014089583,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,27
4d4e320fe75a,1004810788172:4000118087308d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
2ab6cbb9adfe,1800100886290b:2080e8018d094,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
9b119d06c2fb,352044208502c:4000000310278a43,win,4,7,9,mate in 5,2,2,1,1,0,0,0,4,28
f8f9fab5f559,28908d000c9001:9001002090a100ac,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,26
c836b0a9d917,11483240210a1:1080202010a1ac0a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
168bcdd60094,c0003910b8003:3110c0004198c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
bf3482d90d6a,10160814911a0:1100900114208459,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
53c47a5e8a70,10989918290:8009880012083909,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
9c5b9c05b3d9,3040c8401d044:80003104e240b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
37166b88d839,3040cc401d044:80003104e241b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
5d22514725c7,89000190259062:108804ca448d,win,7,13,17,mate in 9,1,6,0,0,0,6,5,2,28
88adb5c8c390,20088a4ca01c02:80a4020000ac1a9,win,3,5,9,mate in 5,0,3,0,0,0,3,2,1,28
5807b8464c29,10008b4029d24:110811010109220b,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
53fd9349621a,918210881c098:4088d0381921,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
73e40eba1a2a,1056b8223:8001812080003d48,win,3,5,9,mate in 5,1,2,1,0,0,1,2,1,26
aa5e8fb68742,9459c616:9000900403041949,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
cc4f8da81795,1803190005c18:10100049398123,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
b9e1c06458f8,104804420445010d:1100d100a94c2,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
36d55360db33,10082c485c101:8000c401100a148e,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
be30d03f5772,30498008c14a:1009400071413005,win,5,9,9,mate in 5,3,2,1,1,0,0,0,5,27
64e0070e4229,11180600071a8:1000000113a98603,win,8,15,15,mate in 8,3,5,1,0,0,4,6,2,27
2dd5ec423f27,9044c008504c8:818568a125,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,27
a9f4ad65cd87,80998000018b810:9000000998414149,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
9cd51af7e44c,18122c00058038:1001001112381605,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
d6983c072533,900405001c668:5009046c1885,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,27
f710bdc69349,8811011b0108098:2010288008813903,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
64f5072e0928,1209008012098c18:800092098c801281,win,6,11,19,mate in 10,1,5,1,1,0,3,4,2,28
25ebb94e916c,11088010120a1013:130a8110a308,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
ca25fb9b365d,11088010320a1013:10130a8110a308,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
8d3165e04856,100980021b081902:1b098003c209,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,28
d20248576fc8,41840186000b005:40000400161c4638,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,27
e81e0d877a7b,120803880b908:3000110183014681,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,27
44563268dbcd,108004094031c42:1010b01488189,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
e8d15303c011,41a00082088a19:a0000241304130c0,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
f7a458ac8916,2028b8280180a:10091000180b8291,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
fd5f4a4fc28a,10201b42c1023:100414040203a60c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
03ff8d79d86c,288000900419063:8001828082884688,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
254f8bc3fc6f,182101312810b:12081009800d1214,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
ac8ce56c4cb1,490084308dd:10001c49cc422,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
aa61a7c13587,5080188229832:8001006100d260d,win,5,9,9,mate in 5,4,1,1,0,0,0,0,5,28
f4b74382c241,10209160b8602:92009400a0003889,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
74a3b1756e95,3404590b5:210020052a454a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
c34062749b06,1018000a1001250b:1010055ad054,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
7a651887b087,1068000804c98c4:800001461102070b,win,7,13,35,mate in 18,1,6,1,1,0,4,4,3,28
af922ad590a6,99024008d8808:90200009902010a5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
06279bd03481,18420b0892028:20014c20dc83,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,27
bbe666d7943a,128100c810ec:1288000812018613,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,27
09a3cfc0525e,4004bc0628062:4a0004000d5c0d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
e3b56deb5316,100804020444862c:402100c100b1043,win,5,9,9,mate in 5,4,1,1,0,0,0,1,4,26
264519b26c7e,118a1104859:1860005809b100,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
d85474831afc,d840514809801:14001008880d049c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
77d3bab56433,182008540054a9:10031a039a012,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
477de8e3d929,988088200d413:8000100118092b68,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
a9efa0190f75,d840514009801:14001008880d041c,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,26
8cc5f55dcd42,1002010b13c1c:10001c01ac0880a1,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
78ee7b370339,2000131109850a:28c8325831,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
fda789ba7211,90290d009c009:9000900902901390,win,3,5,9,mate in 5,1,2,1,1,0,0,0,3,28
1c211ea9046d,1005202e2902a:1042100110110ad1,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
94e56fe96562,a09400d0408548:800000a004b052b1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
c430a25cdee3,108988008909a:890011c912c01,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
3f1b9f7d977a,100800402241a654:80409008d0085109,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
3e14de782a54,81010007089453:200028908810ba8,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
01d4d1fd9c28,118204182982a:1000000398294185,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
136c06508c01,1029804154d2:10004000542c812d,win,8,15,31,mate in 16,4,4,1,0,0,3,3,5,28
bb02a84c669f,288204a04da04:88200002b022202b,win,7,13,13,mate in 7,1,6,1,1,0,4,5,2,28
6263fc71ca3d,cb0041005210a:90000009a108d805,win,4,7,9,mate in 5,1,3,1,0,0,2,2,2,27
aed18fbe3153,988e7006c:80808c210089883,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
30bbeda0d70d,4090000130b8301:840b8440144a,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
dbd185dd6af8,4490000130b8301:844b8440144a,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
573e1da6f1a5,99000821a9302:920002191005001d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
547b3efdb6c2,1d05048401038:8099039c841,win,7,13,21,mate in 11,2,5,1,0,0,4,2,5,27
e4b658de8f99,700009814190c:1000980701038013,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
e9b9541c3652,9c181c080a201:820002080309518a,win,3,5,9,mate in 5,0,3,0,0,1,2,2,1,28
e4dd8f353cc5,20c004018108959:120c034c3284,win,3,5,9,mate in 5,1,2,1,1,0,0,0,3,28
13de9c6da619,902081c008c4b:1401021932b4,win,12,23,33,mate in 17,3,9,0,0,1,8,9,3,28
1ab549d8cbbf,190c008898072:1000000190725889,win,7,13,33,mate in 17,0,7,1,0,0,6,5,2,28
02d48a076b49,109012810058328:10009001c1285085,win,10,19,31,mate in 16,1,9,1,1,0,7,5,5,28
882f61572204,241d2011a12:1241d0000040c049,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
22a8ccb4cae8,241d2111a12:1241d0000840c049,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
2e2ebc94f39f,2404440478285:800580038088504a,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
6fbf0c9ca90d,1000b021a1941:812005401c61a,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
911f5bf5afa6,411089106004b:8804508499904,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
1172b54495d2,8184009309020b:1000118904809584,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
3bc713cf13e2,2000044807270a:210238d835,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
b3ee441fbc47,11000908513a2:100002852300a80d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
1b80f298f4b1,8184009109020b:118904809584,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
742068b2e381,1009005090009932:11090959004d,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
dd9b43a03a91,93800101d1188:100000192900a855,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
1e46aba4e7f9,10500244bd011:80009001910025ca,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
856c2c011521,105583945:10048882184ba,win,6,11,11,mate in 6,1,5,1,1,0,3,2,4,27
221d50da8780,1091e501e:108091c10018901,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
dfe107358793,1010c11093502:10820012006806d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
d83069a994be,1008806182318050:8041120810481229,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
0f6d683d5d05,22102050215019:1008000a000a85a6,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
786c5e7e8bf3,1a080c081908c:8080400128286921,win,10,19,33,mate in 17,1,9,1,0,0,8,5,5,27
a667db0ac523,10810202902910a8:8008908902828203,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
0434d47c2045,1028901090088098:8000002820313c25,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
9ec713bb6114,40209a200a291:2000004009d590c,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,26
c467624a8646,10080801d8009085:1d0880089480a,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,26
b4625bb0b052,10080801da009085:1d08800894a0a,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,28
5e91b2a147c8,11101911020a9:9000801024a19510,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
31b1eecb2d68,20090080120d9214:3209e0806089,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
37061a5546fa,20440484048805c:48020403057301,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
34f90a69ade3,100010b288b22:8140334d9,win,9,17,25,mate in 13,1,8,0,0,1,7,7,2,26
9636f4dc3037,6900010109b402:68c060416d,win,5,9,9,mate in 5,1,4,1,1,0,2,3,2,27
24c05b4114cc,28c20d30c5:c008c04000e0c228,win,3,5,7,mate in 4,2,1,0,0,1,0,0,3,28
